Time,GGALT,GGLON,GGLAT,CONCD_RWIO
95003,831.8218,160.43175,-57.13628,114.81083
95004,831.96344,160.43083,-57.135212,92.83241
95005,832.2686,160.42992,-57.134148,130.99762
95006,832.73175,160.429,-57.13308,130.46503
95007,833.34436,160.42809,-57.13201,132.38432
95008,834.00366,160.42717,-57.130943,126.7491
95009,834.5591,160.42625,-57.129875,131.0426
95010,834.889,160.42534,-57.128807,127.31453
95011,834.79724,160.42444,-57.12774,117.99814
95012,834.36365,160.42352,-57.12667,125.9389
95013,834.0718,160.4226,-57.1256,114.97642
95014,833.67957,160.42169,-57.12453,107.00871
95015,833.28796,160.42078,-57.123463,125.96608
95016,833.21655,160.41986,-57.12239,138.57306
95017,833.2649,160.41895,-57.121323,136.84074
95018,833.4921,160.41805,-57.12025,137.86826
95019,833.83374,160.41713,-57.11918,130.99326
95020,834.078,160.41621,-57.11811,124.82499
95021,833.9258,160.4153,-57.11704,127.924194
95022,833.7211,160.41438,-57.11597,135.76959
95023,833.48456,160.41347,-57.1149,136.1213
95024,833.3793,160.41255,-57.11383,128.1476
95025,833.34625,160.41164,-57.11276,118.35358
95026,833.4865,160.41072,-57.111687,90.731674
95027,833.52905,160.4098,-57.110615,114.378204
95028,833.34454,160.40889,-57.109547,106.17876
95029,832.97833,160.40797,-57.108475,111.95233
95030,832.7388,160.40706,-57.107403,101.50699
95031,832.6195,160.40614,-57.10633,114.40007
95032,832.7315,160.40524,-57.10526,88.35552
95033,832.7872,160.40433,-57.10419,121.360054
95034,833.0278,160.40341,-57.10312,106.99527
95035,833.2183,160.4025,-57.102047,104.15154
95036,833.478,160.40158,-57.10098,109.28314
95037,833.6853,160.40065,-57.099907,108.72666
95038,833.8199,160.39973,-57.09884,107.676
95039,833.74066,160.39882,-57.097767,101.8189
95040,833.70654,160.3979,-57.0967,104.99159
95041,833.7423,160.397,-57.095627,102.58113
95042,833.90814,160.39609,-57.094555,109.695656
95043,834.0106,160.39517,-57.093483,99.48916
95044,834.0348,160.39427,-57.09241,108.624374
95045,834.1634,160.39336,-57.091335,113.28048
95046,834.2805,160.39246,-57.090263,122.04526
95047,834.3218,160.39154,-57.08919,115.19384
95048,834.32623,160.39062,-57.08812,103.857475
95049,834.0739,160.38972,-57.087048,90.139145
95050,833.96246,160.38881,-57.08597,101.01279
95051,833.9375,160.3879,-57.0849,109.82563
95052,834.0785,160.387,-57.083828,92.76926
95053,833.99475,160.38608,-57.082756,84.192505
95054,833.87476,160.38516,-57.081684,105.058685
95055,833.5457,160.38425,-57.080612,99.346535
95056,833.4952,160.38335,-57.07954,106.05152
95057,833.66895,160.38243,-57.07847,122.197395
95058,834.0624,160.38153,-57.0774,138.01581
95059,834.4663,160.38062,-57.07633,157.61292
95060,834.78705,160.37971,-57.075256,162.70616
95061,834.997,160.37881,-57.07419,172.1596
95062,835.0867,160.37791,-57.073116,164.60191
95063,835.0736,160.377,-57.07205,163.43968
95064,835.0051,160.3761,-57.070976,159.04195
95065,834.91766,160.3752,-57.06991,163.87354
95066,834.863,160.37428,-57.068836,159.83765
95067,834.7746,160.37338,-57.06777,163.7251
95068,834.6384,160.37248,-57.066696,170.1093
95069,834.65704,160.37157,-57.065628,168.39986
95070,834.6233,160.37067,-57.06456,166.1919
95071,834.53186,160.36975,-57.063488,166.38632
95072,834.4342,160.36884,-57.06242,160.94026
95073,834.33246,160.36794,-57.06135,161.7576
95074,834.2017,160.36702,-57.06028,160.54494
95075,834.04083,160.3661,-57.05921,146.02692
95076,833.8563,160.3652,-57.058144,147.79666
95077,833.6367,160.36429,-57.05707,117.03369
95078,833.58105,160.36339,-57.056,143.66544
95079,833.65076,160.36247,-57.05493,146.18533
95080,833.6089,160.36157,-57.05386,137.41716
95081,833.65137,160.36067,-57.052788,126.49107
95082,833.6368,160.35976,-57.051716,132.35858
95083,833.74725,160.35886,-57.050644,152.90012
95084,833.9859,160.35794,-57.049572,149.71562
95085,834.3487,160.35704,-57.0485,139.5806
95086,834.7581,160.35612,-57.047432,142.57874
95087,835.0915,160.35522,-57.04636,144.75809
95088,835.4263,160.35431,-57.045288,141.71991
95089,835.7336,160.35341,-57.044212,151.1209
95090,836.04614,160.35251,-57.04314,154.13089
95091,836.25867,160.3516,-57.042065,142.5229
95092,836.33716,160.3507,-57.04099,139.84155
95093,836.28064,160.34978,-57.039917,142.13702
95094,836.10297,160.34888,-57.03884,145.74538
95095,835.98737,160.34796,-57.037766,135.73875
95096,835.7027,160.34706,-57.036694,135.75462
95097,835.42523,160.34615,-57.035618,136.60962
95098,835.28406,160.34523,-57.034542,134.50214
95099,835.21716,160.34433,-57.033466,128.5442
95100,835.2685,160.34341,-57.032394,124.89032
95101,835.2965,160.3425,-57.03132,114.52058
95102,835.256,160.3416,-57.030243,119.02809
95103,835.0884,160.34068,-57.029167,98.630936
95104,834.7831,160.33978,-57.02809,93.97573
95105,834.6975,160.33887,-57.027016,126.66607
95106,834.95557,160.33797,-57.025944,120.65721
95107,835.2725,160.33705,-57.024868,123.85318
95108,835.59393,160.33615,-57.023792,133.60638
95109,835.76917,160.33525,-57.022717,144.15405
95110,835.9371,160.33434,-57.02164,120.53471
95111,836.13354,160.33344,-57.020565,124.62663
95112,836.34314,160.33252,-57.01949,122.920044
95113,836.34344,160.33162,-57.018417,118.51183
95114,836.0444,160.3307,-57.01734,111.16974
95115,835.52466,160.32979,-57.016266,124.88523
95116,835.3446,160.32889,-57.01519,127.57368
95117,835.2103,160.32797,-57.01411,88.06641
95118,835.229,160.32707,-57.013035,94.28197
95119,835.18915,160.32616,-57.011955,110.533264
95120,835.2614,160.32526,-57.01088,107.95517
95121,835.3792,160.32434,-57.009804,119.46753
95122,835.5186,160.32343,-57.008724,118.58688
95123,835.6608,160.32253,-57.00765,120.475815
95124,835.83356,160.32161,-57.006573,117.74747
95125,835.8018,160.32071,-57.005493,122.96959
95126,835.92816,160.3198,-57.004417,127.521164
95127,835.9916,160.3189,-57.00334,137.22769
95128,836.13934,160.31798,-57.002266,140.01764
95129,836.35834,160.31708,-57.001186,135.19987
95130,836.50476,160.31616,-57.00011,114.30878
95131,836.5587,160.31526,-56.99903,119.42895
95132,836.5386,160.31435,-56.997955,118.94071
95133,836.44635,160.31345,-56.996876,119.070366
95134,836.3548,160.31255,-56.9958,115.393555
95135,836.0531,160.31163,-56.994724,115.28206
95136,835.874,160.31073,-56.993645,113.09101
95137,835.81085,160.30983,-56.99257,117.61545
95138,835.6498,160.30891,-56.991493,127.64336
95139,835.7441,160.30801,-56.990417,129.5991
95140,835.92487,160.30711,-56.98934,141.4291
95141,836.26843,160.3062,-56.98827,117.338524
95142,836.4445,160.3053,-56.987194,139.55927
95143,836.6414,160.3044,-56.98612,142.55295
95144,836.73096,160.30348,-56.985046,145.41467
95145,836.8054,160.30258,-56.98397,139.77115
95146,836.80054,160.30168,-56.982895,129.51587
95147,836.771,160.30077,-56.981823,125.61772
95148,836.6815,160.29987,-56.980747,115.67979
95149,836.71735,160.29895,-56.97967,141.26814
95150,836.8255,160.29805,-56.9786,109.95174
95151,836.8436,160.29713,-56.977524,114.14229
95152,836.67737,160.29623,-56.976448,138.85689
95153,836.2429,160.29532,-56.97537,127.12145
95154,835.9364,160.29442,-56.974293,145.08043
95155,835.9997,160.29352,-56.973213,122.19168
95156,836.2668,160.29262,-56.972137,128.87764
95157,836.64374,160.2917,-56.97106,100.95634
95158,836.7899,160.2908,-56.969986,108.75243
95159,836.86554,160.2899,-56.96891,119.54749
95160,836.862,160.28899,-56.967834,144.12668
95161,837.0798,160.28809,-56.96676,141.81683
95162,837.3481,160.28719,-56.965687,139.40707
95163,837.63983,160.28627,-56.96461,150.81778
95164,837.78296,160.28537,-56.96354,147.64018
95165,837.8516,160.28447,-56.962463,151.37685
95166,837.8961,160.28355,-56.96139,141.76167
95167,837.9438,160.28265,-56.96032,145.66612
95168,837.86505,160.28175,-56.959244,148.90646
95169,837.6936,160.28085,-56.95817,154.75926
95170,837.4433,160.27994,-56.9571,149.18015
95171,837.1999,160.27904,-56.956028,141.90123
95172,837.01276,160.27814,-56.954956,139.26852
95173,836.85236,160.27724,-56.953888,150.25058
95174,836.7866,160.27635,-56.952816,120.947044
95175,836.86285,160.27545,-56.951748,111.29036
95176,837.0408,160.27455,-56.95068,112.509315
95177,837.16565,160.27365,-56.94961,108.06823
95178,837.00653,160.27275,-56.948544,110.14279
95179,836.81915,160.27185,-56.947475,122.517715
95180,836.7804,160.27095,-56.946407,102.793594
95181,837.02185,160.27005,-56.945343,88.94803
95182,837.392,160.26917,-56.944275,98.43976
95183,837.6247,160.26826,-56.94321,89.31178
95184,837.57324,160.26736,-56.942142,99.05705
95185,837.29016,160.26646,-56.94108,102.63577
95186,836.8982,160.26556,-56.940014,93.956635
95187,836.66223,160.26466,-56.93895,111.36036
95188,836.85034,160.26376,-56.937885,109.802155
95189,837.0831,160.26288,-56.93682,121.105515
95190,837.3129,160.26198,-56.93576,136.28761
95191,837.5902,160.26108,-56.934696,142.21548
95192,837.6547,160.26018,-56.933636,132.97638
95193,837.73114,160.25928,-56.932575,129.50298
95194,837.766,160.25838,-56.93151,121.21372
95195,837.9249,160.25749,-56.93045,128.5845
95196,837.99835,160.25659,-56.929386,128.44574
95197,838.1145,160.25569,-56.92832,133.33739
95198,838.2708,160.2548,-56.92726,139.68224
95199,838.48676,160.2539,-56.926197,117.7833
95200,838.2561,160.253,-56.925137,104.87788
95201,837.73804,160.2521,-56.924072,116.85185
95202,837.19476,160.2512,-56.92301,134.16139
95203,836.91125,160.2503,-56.921947,138.5327
95204,837.0326,160.2494,-56.920887,144.14049
95205,837.3804,160.24852,-56.919823,158.62169
95206,837.9057,160.24762,-56.91876,165.79298
95207,838.41797,160.24672,-56.917694,154.5755
95208,838.7597,160.24582,-56.916626,145.49129
95209,838.99774,160.24493,-56.91556,138.4034
95210,839.1009,160.24403,-56.914497,128.30035
95211,839.1156,160.24313,-56.91343,180.94072
95212,839.6305,160.24223,-56.912365,200.3988
95213,840.4857,160.24132,-56.9113,191.87462
95214,841.00385,160.24042,-56.910236,184.61644
95215,841.073,160.23952,-56.90917,206.0555
95216,840.25824,160.2386,-56.908104,206.75044
95217,838.8844,160.2377,-56.907036,183.44678
95218,837.4182,160.2368,-56.905968,177.69963
95219,836.3843,160.2359,-56.904896,199.04292
95220,835.8945,160.235,-56.903824,197.36409
95221,835.7789,160.2341,-56.902752,193.53911
95222,835.9478,160.23318,-56.901676,206.77287
95223,836.2832,160.23228,-56.900604,189.41046
95224,836.77246,160.23137,-56.89953,208.03056
95225,837.4707,160.23045,-56.898453,202.1422
95226,838.2897,160.22954,-56.897373,189.74925
95227,838.9869,160.22864,-56.896294,177.01587
95228,839.6395,160.22772,-56.895214,169.96878
95229,840.11755,160.2268,-56.89413,174.40817
95230,840.2848,160.22589,-56.89305,161.43967
95231,840.1588,160.22499,-56.891968,168.93544
95232,839.8677,160.22408,-56.890884,160.60378
95233,839.4364,160.22316,-56.889805,147.86656
95234,838.78296,160.22224,-56.88872,139.66377
95235,838.0195,160.22134,-56.887638,160.52225
95236,837.4698,160.22043,-56.886555,156.42216
95237,837.1753,160.21953,-56.88547,159.50385
95238,837.1202,160.21861,-56.884388,157.31187
95239,837.2827,160.21771,-56.883305,146.78091
95240,837.81824,160.21681,-56.88222,143.20053
95241,838.42,160.21591,-56.88114,145.28867
95242,838.8428,160.21501,-56.88006,146.68513
95243,838.95416,160.21411,-56.878975,132.53224
95244,838.7481,160.2132,-56.877895,136.71175
95245,838.2842,160.2123,-56.876816,123.44746
95246,837.8546,160.2114,-56.875736,129.49422
95247,837.646,160.2105,-56.874657,115.39677
95248,837.6543,160.2096,-56.873573,151.21054
95249,838.17053,160.2087,-56.872494,166.8955
95250,838.65894,160.2078,-56.871414,133.17274
95251,839.1133,160.2069,-56.870335,130.12354
95252,839.3761,160.206,-56.869255,138.96492
95253,839.4376,160.20511,-56.868176,141.37436
95254,839.3714,160.20421,-56.867096,134.66394
95255,839.4009,160.20331,-56.86602,142.93214
95256,839.2788,160.20241,-56.86494,130.39818
95257,839.0634,160.2015,-56.863865,135.83833
95258,838.9988,160.2006,-56.862785,145.12839
95259,838.8826,160.1997,-56.86171,140.91667
95260,838.82404,160.1988,-56.860634,135.62746
95261,838.913,160.19792,-56.859554,148.33145
95262,839.0123,160.19702,-56.85848,147.18286
95263,839.1459,160.19614,-56.857403,133.40364
95264,839.14886,160.19524,-56.856327,142.79932
95265,839.18616,160.19435,-56.85525,147.83313
95266,839.2507,160.19345,-56.854176,141.29337
95267,839.3308,160.19255,-56.853104,133.48914
95268,839.4459,160.19167,-56.85203,141.65236
95269,839.4349,160.19077,-56.85096,154.5373
95270,839.6919,160.18988,-56.849888,134.2665
95271,839.8408,160.18898,-56.84882,137.81851
95272,840.0315,160.1881,-56.847748,130.13535
95273,839.9732,160.1872,-56.84668,107.6414
95274,839.7072,160.18631,-56.84561,108.536156
95275,839.40454,160.18541,-56.844543,112.169106
95276,839.09753,160.18452,-56.843475,126.5849
95277,839.11847,160.18364,-56.84241,183.94035
95278,839.28845,160.18275,-56.841343,154.92703
95279,839.6235,160.18187,-56.84028,149.486
95280,839.7946,160.18097,-56.83921,142.02557
95281,840.02795,160.18008,-56.838146,159.92181
95282,840.2181,160.1792,-56.837082,159.91628
95283,840.2506,160.1783,-56.836018,159.17549
95284,840.21155,160.17741,-56.834953,164.55055
95285,840.2476,160.17653,-56.83389,155.89838
95286,840.2209,160.17564,-56.832825,153.66982
95287,840.0337,160.17474,-56.83176,150.66522
95288,839.78796,160.17386,-56.830696,158.03581
95289,839.67145,160.17297,-56.82963,158.22462
95290,839.7627,160.17209,-56.828568,170.59337
95291,840.1052,160.17119,-56.827503,178.51381
95292,840.69824,160.1703,-56.82644,178.28581
95293,841.15295,160.16942,-56.825375,190.14334
95294,841.36017,160.16853,-56.824314,185.58171
95295,841.1685,160.16763,-56.82325,173.28082
95296,840.6265,160.16675,-56.822186,183.2693
95297,840.102,160.16586,-56.82112,186.18663
95298,839.71893,160.16496,-56.820057,187.08308
95299,839.4615,160.16408,-56.818993,173.20454
95300,839.3965,160.16318,-56.81793,179.13893
95301,839.5854,160.1623,-56.81686,182.24854
95302,840.04,160.16139,-56.815796,189.44731
95303,840.636,160.1605,-56.814728,186.95213
95304,841.05725,160.1596,-56.81366,186.82549
95305,841.3103,160.1587,-56.81259,185.61893
95306,841.38696,160.15782,-56.811523,187.28667
95307,841.243,160.15692,-56.81045,176.74358
95308,840.98737,160.15602,-56.80938,169.22636
95309,840.73035,160.15512,-56.808308,185.66055
95310,840.6433,160.15422,-56.807236,174.77568
95311,840.6398,160.1533,-56.80616,181.24133
95312,840.55133,160.1524,-56.805084,187.14076
95313,840.29816,160.1515,-56.804005,181.60898
95314,839.8336,160.1506,-56.802925,176.51181
95315,839.4931,160.1497,-56.80185,188.13107
95316,839.36035,160.14879,-56.800766,189.73058
95317,839.4714,160.14789,-56.799686,177.04529
95318,839.8834,160.14697,-56.798603,169.58475
95319,840.2826,160.14606,-56.79752,173.36308
95320,840.65607,160.14516,-56.796432,167.0668
95321,840.96,160.14424,-56.79535,165.00922
95322,841.19,160.14334,-56.794262,163.42625
95323,841.34955,160.14243,-56.793175,163.70322
95324,841.3858,160.14151,-56.792088,166.52818
95325,841.4975,160.14061,-56.790997,166.94432
95326,841.49335,160.13971,-56.78991,157.89656
95327,841.39545,160.1388,-56.78882,158.69847
95328,841.36237,160.1379,-56.787727,160.00797
95329,841.29816,160.137,-56.78664,153.20337
95330,841.41437,160.1361,-56.78555,153.33376
95331,841.5264,160.13518,-56.78446,150.93376
95332,841.32874,160.13428,-56.78337,150.36354
95333,841.1254,160.13338,-56.78228,150.54657
95334,840.8283,160.13248,-56.781193,150.96347
95335,840.44836,160.13158,-56.7801,147.14233
95336,839.9522,160.13066,-56.779015,118.351585
95337,839.79706,160.12976,-56.777927,152.62161
95338,839.7707,160.12886,-56.776836,160.85254
95339,839.95386,160.12796,-56.77575,137.305
95340,840.19415,160.12706,-56.77466,139.86067
95341,840.33655,160.12616,-56.77357,158.9724
95342,840.5819,160.12526,-56.772484,149.19063
95343,840.807,160.12436,-56.771397,158.18506
95344,841.01733,160.12344,-56.77031,154.95413
95345,841.22186,160.12254,-56.769222,152.30826
95346,841.23676,160.12164,-56.768135,141.11018
95347,841.2237,160.12074,-56.767044,141.98453
95348,841.3102,160.11984,-56.765957,147.91066
95349,841.3157,160.11896,-56.76487,128.45938
95350,841.1642,160.11806,-56.763783,130.11374
95351,841.13135,160.11716,-56.762695,132.068
95352,841.08124,160.11624,-56.76161,131.12384
95353,841.1039,160.11534,-56.76052,105.27536
95354,841.08563,160.11444,-56.759434,128.0526
95355,841.15466,160.11354,-56.758347,129.0112
95356,841.1012,160.11264,-56.75726,119.943306
95357,841.0739,160.11174,-56.756172,119.88729
95358,841.2055,160.11084,-56.75508,133.46217
95359,841.32697,160.10995,-56.753994,138.45726
95360,841.5108,160.10905,-56.752907,140.86256
95361,841.57074,160.10815,-56.75182,139.08804
95362,841.58295,160.10725,-56.750732,133.36629
95363,841.7392,160.10635,-56.749645,125.73807
95364,841.89636,160.10545,-56.748558,115.03843
95365,841.86285,160.10455,-56.747475,115.62963
95366,841.8206,160.10365,-56.746387,114.79607
95367,841.6987,160.10275,-56.745304,115.947235
95368,841.4424,160.10185,-56.744217,114.7104
95369,841.229,160.10095,-56.74313,121.48555
95370,841.0841,160.10007,-56.742043,119.07379
95371,841.16437,160.09917,-56.740955,118.36074
95372,841.38214,160.09827,-56.73987,127.19997
95373,841.5801,160.09737,-56.73878,127.38568
95374,841.8058,160.09647,-56.737694,141.09454
95375,841.9951,160.09557,-56.736607,137.8679
95376,842.33716,160.09467,-56.73552,133.20624
95377,842.60693,160.09377,-56.734432,135.19705
95378,842.6781,160.09288,-56.73335,130.39627
95379,842.4243,160.09198,-56.732265,143.8938
95380,842.20483,160.09108,-56.73118,149.52567
95381,841.9188,160.09016,-56.7301,142.85954
95382,841.61115,160.08928,-56.729015,161.81439
95383,841.40533,160.08838,-56.727936,165.69443
95384,841.49,160.08748,-56.726856,165.05942
95385,842.11383,160.08658,-56.725777,159.09508
95386,842.43274,160.0857,-56.724697,151.40802
95387,842.4934,160.0848,-56.72362,165.80652
95388,842.48773,160.08391,-56.72254,172.98642
95389,842.32874,160.08302,-56.721462,164.26657
95390,842.179,160.08214,-56.720387,164.29005
95391,841.95905,160.08125,-56.719307,156.29762
95392,841.5987,160.08037,-56.71823,168.42535
95393,841.4606,160.07947,-56.717155,170.75853
95394,841.5789,160.07857,-56.71608,160.07387
95395,841.86304,160.07768,-56.715004,156.92252
95396,842.0078,160.07678,-56.713932,158.8215
95397,842.0838,160.07588,-56.712856,153.99135
95398,841.84796,160.07498,-56.71178,130.33723
95399,841.4694,160.0741,-56.710705,137.88391
95400,841.02594,160.0732,-56.70963,141.83853
95401,840.8285,160.07231,-56.70855,145.07806
95402,841.1134,160.07143,-56.707474,143.79816
95403,841.55023,160.07053,-56.706394,145.66408
95404,842.1991,160.06963,-56.70532,146.78156
95405,842.8507,160.06874,-56.70424,145.88538
95406,843.35724,160.06784,-56.703163,152.34851
95407,843.70135,160.06694,-56.702084,144.78593
95408,843.5974,160.06604,-56.701004,151.81866
95409,843.18036,160.06514,-56.699924,147.36899
95410,842.6503,160.06424,-56.698845,135.98193
95411,841.9695,160.06334,-56.69776,142.39973
95412,841.6843,160.06244,-56.696682,155.39099
95413,841.542,160.06154,-56.6956,143.7632
95414,841.5606,160.06064,-56.694515,141.08461
95415,841.726,160.05974,-56.69343,154.99098
95416,841.93994,160.05884,-56.69235,141.97514
95417,841.8849,160.05794,-56.69127,139.74156
95418,841.76166,160.05704,-56.690186,145.70198
95419,841.6301,160.05614,-56.689102,138.22758
95420,841.4991,160.05524,-56.68802,128.56532
95421,841.4262,160.05434,-56.68693,116.81794
95422,841.41315,160.05344,-56.68585,125.28404
95423,841.58417,160.05254,-56.68476,138.92905
95424,841.8578,160.05165,-56.683674,127.92478
95425,842.24603,160.05075,-56.68259,157.12186
95426,842.7358,160.04985,-56.681503,161.40758
95427,843.2056,160.04895,-56.68042,163.58156
95428,843.5335,160.04805,-56.67934,176.81047
95429,843.81866,160.04713,-56.678257,179.05217
95430,843.64417,160.04623,-56.677174,159.83838
95431,843.3358,160.04533,-56.676094,160.77235
95432,843.00006,160.04443,-56.67501,156.21312
95433,842.6809,160.04353,-56.673927,154.69345
95434,842.3519,160.04263,-56.672848,152.89029
95435,842.11255,160.04175,-56.671764,156.57306
95436,841.9169,160.04085,-56.670685,150.70914
95437,841.7083,160.03995,-56.6696,151.18488
95438,841.612,160.03906,-56.66852,152.6685
95439,841.6226,160.03816,-56.667442,151.87326
95440,841.72205,160.03728,-56.666363,154.39928
95441,841.9121,160.03638,-56.665283,140.73012
95442,842.18866,160.03549,-56.664204,139.55507
95443,842.604,160.03459,-56.663128,143.25085
95444,843.00354,160.0337,-56.66205,138.96664
95445,843.27185,160.0328,-56.66097,144.55568
95446,843.30597,160.03192,-56.65989,139.32352
95447,843.1788,160.03102,-56.65881,138.28023
95448,842.9849,160.03014,-56.65773,140.09773
95449,842.8167,160.02924,-56.65665,131.87915
95450,842.5922,160.02835,-56.65557,127.532104
95451,842.26074,160.02745,-56.654488,130.73987
95452,842.03485,160.02657,-56.653408,133.24954
95453,842.0645,160.02567,-56.652325,134.07349
95454,842.2817,160.02477,-56.651245,129.00708
95455,842.60004,160.02386,-56.65016,129.6297
95456,842.49084,160.02296,-56.64908,122.777115
95457,841.2795,160.02206,-56.64799,106.87884
95458,838.81915,160.02116,-56.646908,123.45236
95459,835.1717,160.02026,-56.64582,139.49843
95460,830.7453,160.01936,-56.644733,127.828224
95461,826.0048,160.01846,-56.643646,132.73698
95462,821.33167,160.01755,-56.64256,131.35814
95463,816.67816,160.01665,-56.64147,124.972824
95464,812.2499,160.01575,-56.640385,130.17374
95465,808.02826,160.01486,-56.639297,123.61795
95466,803.98846,160.01396,-56.638214,117.372635
95467,800.10077,160.01306,-56.637127,120.040215
95468,796.17236,160.01218,-56.636044,122.547104
95469,792.054,160.01128,-56.63496,135.426
95470,787.9363,160.01039,-56.633877,130.66841
95471,783.90106,160.0095,-56.632793,127.78208
95472,780.1002,160.00862,-56.631714,116.404434
95473,776.1212,160.00772,-56.630634,117.23535
95474,772.01276,160.00684,-56.62955,119.39852
95475,767.88574,160.00595,-56.628475,111.28273
95476,763.69354,160.00505,-56.627396,111.762146
95477,759.3992,160.00417,-56.626316,115.86667
95478,755.02026,160.00328,-56.62524,119.827934
95479,750.9084,160.00238,-56.624165,119.05091
95480,747.04596,160.0015,-56.62309,145.01767
95481,743.29156,160.0006,-56.622013,134.54764
95482,739.3477,159.99971,-56.620937,123.93854
95483,735.1108,159.99883,-56.61986,123.49776
95484,730.7792,159.99794,-56.618786,122.91493
95485,726.85645,159.99706,-56.61771,125.6869
95486,723.3316,159.99617,-56.616634,129.60155
95487,720.05865,159.99529,-56.615562,122.535416
95488,716.6628,159.9944,-56.614487,116.98677
95489,713.15814,159.99352,-56.613415,120.419106
95490,709.5012,159.99263,-56.61234,103.65481
95491,705.6767,159.99174,-56.611267,111.17178
95492,701.7391,159.99084,-56.61019,121.319046
95493,697.69946,159.98996,-56.60912,112.34366
95494,693.6143,159.98907,-56.608044,121.85909
95495,689.7789,159.98819,-56.60697,139.7541
95496,686.04675,159.98732,-56.6059,124.353
95497,682.43964,159.98643,-56.604828,118.10196
95498,678.8422,159.98555,-56.60376,118.230095
95499,675.2649,159.98466,-56.602688,119.95521
95500,671.57056,159.98378,-56.60162,132.54446
95501,667.77435,159.9829,-56.60055,135.07993
95502,663.9065,159.98201,-56.59948,89.67456
95503,659.79443,159.98112,-56.59841,27.023392
95504,655.5198,159.98026,-56.597343,17.790195
95505,651.3301,159.97937,-56.596275,8.8414
95506,647.3487,159.9785,-56.595207,112.84329
95507,643.7115,159.97762,-56.594143,140.22896
95508,640.1463,159.97673,-56.593075,148.18802
95509,636.58386,159.97585,-56.59201,90.71768
95510,632.9873,159.97498,-56.590946,69.99141
95511,629.25757,159.97409,-56.58988,97.877754
95512,625.4981,159.9732,-56.588818,48.605946
95513,621.63934,159.97232,-56.58775,6.3581977
95514,617.93555,159.97145,-56.586685,54.078644
95515,614.1866,159.97057,-56.58562,6.3023605
95516,610.1408,159.96968,-56.584557,0.91028845
95517,605.9836,159.96881,-56.583492,0.8771454
95518,601.6731,159.96793,-56.582428,0.8788017
95519,597.31213,159.96704,-56.581364,0.97673464
95520,592.7642,159.96616,-56.580296,0.8453166
95521,587.9407,159.96529,-56.57923,0.6796021
95522,582.6295,159.9644,-56.578167,0.48715582
95523,577.27826,159.96352,-56.577103,0.5199244
95524,572.0804,159.96263,-56.57604,2.0905356
95525,567.26654,159.96176,-56.574974,30.672523
95526,562.972,159.96088,-56.57391,49.77253
95527,559.09296,159.95999,-56.572845,1.7060027
95528,554.9526,159.9591,-56.57178,0.8743776
95529,550.34216,159.95824,-56.570717,0.8442849
95530,545.02905,159.95737,-56.569653,0.71769035
95531,539.2909,159.95648,-56.56859,0.6194822
95532,533.8506,159.95561,-56.56752,2.307434
95533,528.983,159.95474,-56.566456,0.42338943
95534,524.15393,159.95387,-56.56539,0.3278248
95535,519.1703,159.95299,-56.564327,0.4247422
95536,514.082,159.95212,-56.563263,0.6202535
95537,509.15497,159.95125,-56.562202,0.42353114
95538,504.37326,159.95038,-56.56114,0.5855838
95539,499.69052,159.9495,-56.560074,0.22801447
95540,495.04422,159.94862,-56.55901,0.35811174
95541,490.4603,159.94774,-56.557945,0.6495503
95542,485.65656,159.94687,-56.556885,0.6180824
95543,480.7068,159.94598,-56.55582,0.5851835
95544,475.71005,159.9451,-56.554756,0.35756326
95545,470.61853,159.94423,-56.553696,0.32454813
95546,465.69424,159.94336,-56.55263,0.19460693
95547,460.81613,159.94249,-56.551567,0.22774237
95548,455.9147,159.94162,-56.550507,0.325612
95549,450.7537,159.94075,-56.549442,0.2620265
95550,445.53958,159.93988,-56.54838,0.35829917
95551,440.76364,159.93901,-56.54732,0.5187996
95552,436.3113,159.93814,-56.54626,0.35862923
95553,431.9396,159.93727,-56.5452,0.5886127
95554,427.30814,159.9364,-56.54414,0.42444116
95555,422.47855,159.93553,-56.543083,0.29369375
95556,417.50174,159.93468,-56.542023,0.16330889
95557,412.38058,159.9338,-56.540966,0.19566903
95558,407.39755,159.93294,-56.53991,0.19504522
95559,402.58868,159.93207,-56.53885,0.3267766
95560,397.88577,159.9312,-56.537792,0.426408
95561,393.01624,159.93033,-56.53674,0.22995698
95562,388.06772,159.92947,-56.535683,0.09802158
95563,383.1879,159.9286,-56.534626,0.26123008
95564,378.48886,159.92773,-56.533573,0.39299887
95565,373.85245,159.92686,-56.532516,0.687003
95566,369.33682,159.92601,-56.531464,0.71800196
95567,364.8885,159.92514,-56.53041,0.912839
95568,360.3353,159.92427,-56.529358,0.48943204
95569,355.5429,159.9234,-56.528305,0.5873411
95570,350.6631,159.92253,-56.527252,0.52179825
95571,346.02536,159.92168,-56.5262,0.58862746
95572,341.7851,159.9208,-56.525146,0.49181846
95573,338.1601,159.91995,-56.52409,0.29540673
95574,335.28265,159.9191,-56.523037,0.49334466
95575,333.25366,159.91824,-56.52198,0.29615986
95576,332.03214,159.91739,-56.520927,0.3946755
95577,331.22925,159.91653,-56.519875,0.22979201
95578,330.70386,159.91566,-56.51882,0.3282005
95579,330.21817,159.91481,-56.51777,0.4271559
95580,329.5701,159.91396,-56.516716,0.45768532
95581,328.77872,159.91309,-56.515663,0.32740617
95582,328.3592,159.91223,-56.51461,0.32776695
95583,328.13718,159.91138,-56.513557,0.42718115
